num_evento,perc_num_e,intensidad,intensid_1,duracion_p,acumulado_,lon,lat
195.000000000000000,0.009823004569964,17.167407325641026,17.690677766666667,1.102564102564103,19.167674207692308,-75.685560,6.272440
178.000000000000000,0.008966640068993,17.351876179775282,17.781022870786515,1.112359550561798,19.358956120786516,-75.681060,6.272440
85.000000000000000,0.004281822504856,15.935642508823529,15.994568994117646,1.047058823529412,16.571179094117646,-75.681060,6.276940
154.000000000000000,0.007757654891151,18.433031321428572,18.962294977272727,1.110389610389610,20.520368357142857,-75.681060,6.281440
332.000000000000000,0.016724294960144,18.245893826807229,18.778476134036143,1.117469879518072,20.460460743975904,-75.676560,6.155440
85.000000000000000,0.004281822504856,16.476058300000002,16.747189923529412,1.070588235294118,17.582173817647057,-75.676560,6.276940
110.000000000000000,0.005541182065108,16.972752511363634,17.292556054545454,1.072727272727273,18.284147195454544,-75.676560,6.281440
284.000000000000000,0.014306324604460,18.241311366197184,18.776275781690138,1.133802816901408,20.665803771126757,-75.672060,6.137440
311.000000000000000,0.015666432929532,18.034896353965703,18.519206064308683,1.135048231511254,20.431379540192928,-75.672060,6.141940
319.000000000000000,0.016069427988813,18.507431115464993,19.041544531347963,1.109717868338558,20.564471067398120,-75.672060,6.146440
195.000000000000000,0.009823004569964,18.176232807692308,18.428736748717949,1.066666666666667,19.485018569230771,-75.672060,6.150940
183.000000000000000,0.009218511981043,16.966230740437158,17.230088193989072,1.092896174863388,18.515738172131147,-75.672060,6.155440
168.000000000000000,0.008462896244892,17.742771287202380,18.105513782738097,1.095238095238095,19.472218839285716,-75.672060,6.276940
156.000000000000000,0.007858403655971,17.586626661858975,17.806375987179486,1.070512820512820,18.910276564102563,-75.672060,6.281440
320.000000000000000,0.016119802371223,17.935427265885416,18.483118804687500,1.143750000000000,20.444170887500000,-75.667560,6.155440
185.000000000000000,0.009319260745863,16.656515833783786,16.929580664864865,1.075675675675676,18.017303494594596,-75.667560,6.285940
159.000000000000000,0.008009526803201,16.851035764675053,17.180300707547168,1.100628930817610,18.576740424528300,-75.658560,6.375940
146.000000000000000,0.007354659831870,16.433271667808221,16.753312746575343,1.109589041095890,18.373594342465758,-75.654060,6.371440
122.000000000000000,0.006145674654029,17.002395919398907,17.663387885245900,1.131147540983606,19.604731479508196,-75.654060,6.375940
88.000000000000000,0.004432945652086,17.267095017045452,17.432333403409089,1.056818181818182,18.192216892045455,-75.649560,6.326440
153.000000000000000,0.007707280508741,17.399892423747275,17.880033732026142,1.104575163398693,19.350044202614381,-75.649560,6.330940
131.000000000000000,0.006599044095719,15.365212215012722,15.989039900763357,1.106870229007634,17.544483877862596,-75.649560,6.375940
168.000000000000000,0.008462896244892,17.068701994047622,17.421280101190476,1.077380952380952,18.436504113095239,-75.645060,6.321940
56.000000000000000,0.002820965414964,16.826650901785715,16.970229776785715,1.017857142857143,17.197339776785714,-75.645060,6.326440
77.000000000000000,0.003878827445576,16.909022256493508,17.232897090909091,1.077922077922078,18.310683863636363,-75.645060,6.330940
138.000000000000000,0.006951664772590,16.364965415458936,16.690271590579709,1.130434782608696,18.500437532608697,-75.645060,6.335440
154.000000000000000,0.007757654891151,18.370411773809526,18.798618308441554,1.097402597402597,20.150287685064935,-75.640560,6.321940
33.000000000000000,0.001662354619532,16.494377287878788,16.930107181818183,1.242424242424242,20.304792575757578,-75.640560,6.326440
53.000000000000000,0.002669842267734,16.184348408805032,16.322922528301888,1.094339622641509,17.516216047169809,-75.640560,6.330940
84.000000000000000,0.004231448122446,16.367186265873016,16.634127172619046,1.083333333333333,17.771856255952382,-75.640560,6.335440
149.000000000000000,0.007505782979101,16.959213036912750,17.377844184563759,1.073825503355705,18.466628862416105,-75.636060,6.317440
100.000000000000000,0.005037438241007,17.675577833333332,18.050726434999994,1.070000000000000,18.997658195000000,-75.636060,6.321940
155.000000000000000,0.007808029273561,17.141458696774194,17.449772477419355,1.083870967741936,18.559579245161288,-75.636060,6.326440
124.000000000000000,0.006246423418849,16.676099592741934,16.841101310483872,1.064516129032258,17.706428415322581,-75.636060,6.330940
34.000000000000000,0.001712729001942,15.864580843137256,16.224664999999998,1.147058823529412,18.253716058823528,-75.636060,6.335440
87.000000000000000,0.004382571269676,16.037796178160921,16.226900695402300,1.103448275862069,17.659235890804599,-75.636060,6.339940
93.000000000000000,0.004684817564137,16.930695758064516,17.115721080645162,1.053763440860215,17.840580811827955,-75.631560,6.335440
111.000000000000000,0.005591556447518,15.942571312312312,16.198948085585585,1.081081081081081,17.255896725225224,-75.631560,6.339940
63.000000000000000,0.003173586091835,15.266002428571429,15.347386547619047,1.031746031746032,15.677790531746032,-75.618060,5.979940
108.000000000000000,0.005440433300288,15.972709828703705,15.984832449074075,1.018518518518519,16.179763819444446,-75.618060,5.984440
134.000000000000000,0.006750167242950,16.459158455223879,16.545367828358206,1.052238805970149,17.270763477611940,-75.613560,5.979940
89.000000000000000,0.004483320034496,15.305095112359552,15.346866758426966,1.022471910112360,15.639202196629213,-75.613560,5.984440
62.000000000000000,0.003123211709424,14.230981056451615,14.230981056451615,1.000000000000000,14.230981056451615,-75.613560,5.988940
82.000000000000000,0.004130699357626,13.901029097560976,13.941799170731709,1.012195121951220,14.069789390243901,-75.613560,5.993440
104.000000000000000,0.005238935770647,14.429526781250001,14.588240543269231,1.048076923076923,15.186322769230770,-75.609060,5.993440
49.000000000000000,0.002468344738094,14.024551826530613,14.145694510204082,1.020408163265306,14.362806489795918,-75.609060,5.997940
