Fecha,P
1948-12-31,1209.12
1949-12-31,1670.8799999999999
1950-12-31,2259.912
1951-12-31,1737.0479999999998
1952-12-31,1958.6879999999999
1953-12-31,1659.2640000000001
1954-12-31,1862.6760000000002
1955-12-31,2106.573
1956-12-31,2293.584
1957-12-31,1578.5430000000001
1958-12-31,1531.1039999999998
1959-12-31,1528.3980000000001
1960-12-31,1584.3780000000002
1961-12-31,1528.7309999999998
1962-12-31,2373.021
1963-12-31,1951.7849999999999
1964-12-31,1920.393
1965-12-31,1768.206
1966-12-31,1725.312
1967-12-31,1614.1439999999998
1968-12-31,1952.832
1969-12-31,1768.032
1970-12-31,2206.2720000000004
1971-12-31,2293.632
1972-12-31,1774.0800000000002
1973-12-31,2161.503
1974-12-31,2172.033
1975-12-31,2266.752
1976-12-31,1450.7520000000002
1977-12-31,1697.184
1978-12-31,1743.0719999999997
1979-12-31,1770.432
1980-12-31,1373.472
1981-12-31,2297.8440000000005
1982-12-31,2176.62
1983-12-31,1836.897
1984-12-31,2169.543
1985-12-31,2072.8559999999998
1986-12-31,1744.761
1987-12-31,1817.4150000000002
1988-12-31,2472.909
1989-12-31,2177.3309999999997
1990-12-31,2084.736
1991-12-31,1859.5199999999998
1992-12-31,1723.0800000000002
1993-12-31,2327.1600000000003
1994-12-31,2001.2159999999997
1995-12-31,2425.227
1996-12-31,2476.6700000000005
1997-12-31,1667.4560000000001
1998-12-31,2141.652
1999-12-31,2984.6839999999997
2000-12-31,2577.993
2001-12-31,1679.214
2002-12-31,1811.7879999999998
2003-12-31,2123.169
2004-12-31,2346.943
2005-12-31,2320.789
2006-12-31,2467.8500000000004
2007-12-31,2197.618
2008-12-31,2762.778
2009-12-31,1829.3139999999999
2010-12-31,2658.699977040291
2011-12-31,2790.538007006049
2012-12-31,2379.9600304961205
2013-12-31,1952.8420333638787
2014-12-31,1823.3200281132013
2015-12-31,1281.9980255924165
2016-12-31,1576.3240342736244
2017-12-31,1844.0400415062904
2018-12-31,1493.2350140213966
2019-12-31,1292.4510063882917
2020-12-31,551.869002327323
2021-12-31,241.48000094294548
2022-12-31,254.52500039339066
