Fecha,P
1959-12-31,1805.127
1960-12-31,1419.8010000000002
1961-12-31,1577.9519999999998
1962-12-31,1594.56
1963-12-31,2160.096
1964-12-31,1672.341
1965-12-31,1710.3359999999998
1966-12-31,1814.7630000000004
1967-12-31,1973.3760000000002
1968-12-31,1973.7600000000002
1969-12-31,1895.6490000000001
1970-12-31,2509.023
1971-12-31,3021.2370000000005
1972-12-31,2237.976
1973-12-31,2350.8509999999997
1974-12-31,2681.1360000000004
1975-12-31,2674.752
1976-12-31,2547.1680000000006
1977-12-31,2954.208
1978-12-31,4287.936000000001
1979-12-31,3135.072
1980-12-31,2287.488
1981-12-31,2183.328
1982-12-31,2435.04
1983-12-31,2090.856
1984-12-31,2554.776
1985-12-31,2289.1200000000003
1986-12-31,2354.3160000000003
1987-12-31,2204.82
1988-12-31,2373.3360000000002
1989-12-31,2153.544
1990-12-31,2091.744
1991-12-31,1670.304
1992-12-31,1373.856
1993-12-31,2088.192
1994-12-31,2107.2
1995-12-31,1972.1280000000002
1996-12-31,2416.588
1997-12-31,1497.4279999999999
1998-12-31,2562.72
1999-12-31,2586.72
2000-12-31,2501.3759999999997
2001-12-31,1805.312
2002-12-31,1687.3059999999998
2003-12-31,1960.3749999999998
2004-12-31,2435.118
2005-12-31,1762.087
2006-12-31,2067.87
2007-12-31,2549.0750000000003
2008-12-31,2501.6349999999998
2009-12-31,1994.93
2010-12-31,2152.013044130057
2011-12-31,1947.6740409731865
2012-12-31,2046.9860297441483
2013-12-31,1769.618028819561
2014-12-31,1651.510024804622
2015-12-31,1036.541020585224
2016-12-31,1428.3680320382118
2017-12-31,1459.9100350032095
2018-12-31,1130.3870076984167
2019-12-31,1081.1330048069358
2020-12-31,966.4260048028082
2021-12-31,998.4140037447214
2022-12-31,818.9280027896166
