Fecha,P
1992-12-31,1082.4
1993-12-31,1643.3279999999997
1994-12-31,1490.8799999999997
1995-12-31,1752.768
1996-12-31,1627.021
1997-12-31,1050.088
1998-12-31,1599.8519999999999
1999-12-31,1784.657
2000-12-31,1895.315
2001-12-31,1375.091
2002-12-31,1682.23
2003-12-31,1337.78
2004-12-31,1701.798
2005-12-31,1492.847
2006-12-31,1939.2800000000002
2007-12-31,2034.7740000000001
2008-12-31,2378.701
2009-12-31,1387.6059999999998
2010-12-31,1932.7649947198806
2011-12-31,1920.5420386195183
2012-12-31,1413.256022065878
2013-12-31,1685.5440230965614
2014-12-31,1392.1740157604218
2015-12-31,1026.0950189698488
2016-12-31,1466.6490321345627
2017-12-31,1022.0380228757858
2018-12-31,1249.7270075157285
2019-12-31,608.0980023741722
2020-12-31,600.4690026137978
2021-12-31,664.9980025602272
2022-12-31,885.3190033584833
