Fecha,P
1954-12-31,819.4559999999999
1955-12-31,1707.2849999999999
1956-12-31,1723.149
1957-12-31,1083.7740000000001
1958-12-31,1002.0480000000001
1959-12-31,1193.2230000000002
1960-12-31,1187.481
1961-12-31,1002.048
1962-12-31,1409.472
1963-12-31,1445.079
1964-12-31,1139.049
1965-12-31,1074.1019999999999
1966-12-31,1262.25
1967-12-31,1200.48
1968-12-31,1321.0560000000003
1969-12-31,1304.64
1970-12-31,1539.8400000000001
1971-12-31,1729.425
1972-12-31,1471.599
1973-12-31,1646.592
1974-12-31,1665.6000000000001
1975-12-31,1614.8159999999998
1976-12-31,1055.5200000000002
1977-12-31,1254.912
1978-12-31,1305.024
1979-12-31,1335.8400000000001
1980-12-31,1218.813
1981-12-31,1660.794
1982-12-31,1440.777
1983-12-31,1322.787
1984-12-31,1699.293
1985-12-31,1459.6799999999998
1986-12-31,1344.4799999999998
1987-12-31,1374.7200000000003
1988-12-31,1869.6
1989-12-31,1444.1280000000002
1990-12-31,1401.12
1991-12-31,1355.328
1992-12-31,1047.168
1993-12-31,1424.6399999999999
1994-12-31,1259.118
1995-12-31,1680.8640000000003
1996-12-31,1573.3049999999998
1997-12-31,960.8689999999999
1998-12-31,1476.9709999999998
1999-12-31,1191.56
2000-12-31,1622.9699999999998
2001-12-31,1135.3629999999998
2002-12-31,1278.615
2003-12-31,1430.0739999999998
2004-12-31,1449.5420000000001
2005-12-31,1391.3949999999998
2006-12-31,1682.986
2007-12-31,1440.162
2008-12-31,2179.598
2009-12-31,1141.736
2010-12-31,1848.1779888346791
2011-12-31,1675.8820058833808
2012-12-31,1348.775007084012
2013-12-31,1349.7560221552849
2014-12-31,1345.9900164287537
2015-12-31,886.007017724216
2016-12-31,1263.7220248505473
2017-12-31,1483.6460289508104
2018-12-31,1156.6910093799233
2019-12-31,801.896002754569
2020-12-31,930.4560023769736
2021-12-31,984.6930026933551
2022-12-31,1186.2600035965443
