Fecha,P
1959-12-31,1606.368
1960-12-31,1901.8559999999998
1961-12-31,1187.52
1962-12-31,1789.536
1963-12-31,1713.7920000000001
1964-12-31,1544.0639999999999
1965-12-31,1253.889
1966-12-31,1608.7350000000001
1967-12-31,1449.984
1968-12-31,1483.3919999999998
1969-12-31,1559.808
1970-12-31,1846.464
1971-12-31,2127.2190000000005
1972-12-31,1695.5670000000002
1973-12-31,1725.282
1974-12-31,1854.8760000000002
1975-12-31,2022.528
1976-12-31,1162.944
1977-12-31,1477.4399999999998
1978-12-31,1974.816
1979-12-31,1102.464
1980-12-31,1444.422
1981-12-31,1796.73
1982-12-31,2147.52
1983-12-31,1644.2610000000002
1984-12-31,1780.443
1985-12-31,2951.52
1986-12-31,0.0
1987-12-31,0.0
1988-12-31,1812.864
1989-12-31,1650.72
1990-12-31,1547.136
1991-12-31,1238.4
1992-12-31,1413.408
1993-12-31,1744.9920000000002
1994-12-31,1317.6
1995-12-31,2009.9520000000002
1996-12-31,1809.6960000000001
1997-12-31,1072.7799999999997
1998-12-31,1880.4679999999998
1999-12-31,1881.1009999999999
2000-12-31,1624.357
2001-12-31,1151.565
2002-12-31,1236.9520000000002
2003-12-31,1591.76
2004-12-31,1768.086
2005-12-31,1451.7350000000001
2006-12-31,1640.56
2007-12-31,2003.531
2008-12-31,2095.226
2009-12-31,1418.0819999999999
2010-12-31,1873.4929957241984
2011-12-31,2061.724048793316
2012-12-31,1090.4220184385777
2013-12-31,1197.6520059029572
2014-12-31,1304.545018158271
2015-12-31,1121.911025263369
2016-12-31,1505.2860359046608
2017-12-31,1536.9280341304839
2018-12-31,1257.0450079664588
2019-12-31,955.7050019167364
2020-12-31,860.1790026947856
2021-12-31,704.3010035376064
2022-12-31,545.9030014835298
