Fecha,P
1996-12-31,1683.975
1997-12-31,812.73
1998-12-31,1745.271
1999-12-31,1602.1429999999998
2000-12-31,673.9830000000001
2001-12-31,1280.8899999999999
2002-12-31,1483.2199999999998
2003-12-31,1614.78
2004-12-31,1589.1
2005-12-31,0.0
2006-12-31,536.956
2007-12-31,1962.658
2008-12-31,2507.7419999999997
2009-12-31,1511.0459999999998
2010-12-31,2066.313992679119
2011-12-31,2235.404048502445
2012-12-31,1436.3700258433819
2013-12-31,1672.5900248885155
2014-12-31,1470.9140213131905
2015-12-31,796.707016358152
2016-12-31,1396.2110315272585
2017-12-31,1584.775034494698
2018-12-31,1329.7340076752007
2019-12-31,746.9530028067529
2020-12-31,619.0480013974011
2021-12-31,908.1000041030347
2022-12-31,636.7720026746392
