Fecha,P
1949-12-31,710.7840000000001
1950-12-31,2576.736
1951-12-31,2317.9199999999996
1952-12-31,2589.4079999999994
1953-12-31,2393.3759999999997
1954-12-31,2372.3129999999996
1955-12-31,2674.428
1956-12-31,2896.3259999999996
1957-12-31,1935.909
1958-12-31,1975.296
1959-12-31,1963.875
1960-12-31,2247.933
1961-12-31,2065.665
1962-12-31,2488.191
1963-12-31,2084.832
1964-12-31,2278.752
1965-12-31,2459.655
1966-12-31,2095.641
1967-12-31,2217.024
1968-12-31,2737.056
1969-12-31,2467.392
1970-12-31,2803.968
1971-12-31,3499.776
1972-12-31,2841.0239999999994
1973-12-31,2964.2850000000003
1974-12-31,3048.6749999999997
1975-12-31,3679.392
1976-12-31,2427.0719999999997
1977-12-31,2600.7360000000003
1978-12-31,2623.9680000000003
1979-12-31,2911.2
1980-12-31,2277.792
1981-12-31,3135.5519999999997
1982-12-31,2980.992
1983-12-31,2376.2639999999997
1984-12-31,3391.32
1985-12-31,2213.6639999999998
1986-12-31,2517.69
1987-12-31,2256.2459999999996
1988-12-31,3141.159
1989-12-31,2518.2810000000004
1990-12-31,2371.968
1991-12-31,2337.408
1992-12-31,1615.5690000000002
1993-12-31,2409.66
1994-12-31,2333.5679999999998
1995-12-31,2905.1659999999993
1996-12-31,2717.656
1997-12-31,1904.8629999999998
1998-12-31,2609.729
1999-12-31,3501.851
2000-12-31,2912.357
2001-12-31,1902.5040000000001
2002-12-31,2019.8039999999999
2003-12-31,2469.362
2004-12-31,2458.9480000000003
2005-12-31,2356.841
2006-12-31,2833.5860000000002
2007-12-31,2719.5299999999997
2008-12-31,2619.239
2009-12-31,2275.337
2010-12-31,2665.5419812984765
2011-12-31,2922.4520104676485
2012-12-31,2246.378034353256
2013-12-31,2121.900024533272
2014-12-31,2096.621028868016
2015-12-31,1500.6960282996297
2016-12-31,1525.0820319652557
2017-12-31,1915.6680389642715
2018-12-31,1624.7270111078396
2019-12-31,1247.787002429366
2020-12-31,549.6950018852949
2021-12-31,207.96400030702353
2022-12-31,141.69900029152632
