Fecha,P
1996-12-31,1464.831
1997-12-31,584.0169999999999
1998-12-31,1562.2689999999998
1999-12-31,1677.03
2000-12-31,1564.68
2001-12-31,1095.52
2002-12-31,1233.2
2003-12-31,1386.1
2004-12-31,1291.78
2005-12-31,747.62
2006-12-31,581.03
2007-12-31,1322.832
2008-12-31,1778.0
2009-12-31,1425.194
2010-12-31,2062.74999243021
2011-12-31,2457.478049993515
2012-12-31,1569.1910221793223
2013-12-31,1758.4420268535614
2014-12-31,1307.0840188264847
2015-12-31,927.1680185301229
2016-12-31,1049.402027606964
2017-12-31,1044.280027255416
2018-12-31,1191.545008085668
2019-12-31,814.0460041454062
2020-12-31,686.2480022255331
2021-12-31,754.7820031754673
2022-12-31,800.6970040127635
