Fecha,Station_1,Station_2,Station_3,Station_4,Station_5,Station_6,Station_7,Station_8,Station_9,Station_10,Station_11,Station_12,Station_13,Station_14,Station_15,Station_16,Station_17,Station_18,Station_19,Station_20,Station_21,Station_22,Station_23,Station_24,Station_25,Station_26,Station_27,Station_28,Station_29,Station_30,Station_31,Station_32,Station_33,Station_34,Station_35,Station_36,Station_37,Station_38,Station_39,Station_40,Station_41,Station_42,Station_43,Station_44,Station_45,Station_46,Station_47,Station_48,Station_49,Station_50,Station_51,Station_52,Station_53,Station_54,Station_55,Station_56,Station_57,Station_58,Station_59,Station_60,Station_61,Station_62,Station_63,Station_64,Station_65,Station_66,Station_67,Station_68,Station_69,Station_70,Station_71,Station_72,Station_73,Station_74,Station_75,Station_76,Station_77,Station_78,Station_79,Station_80,Station_81,Station_82,Station_83,Station_84,Station_85,Station_86,Station_87,Station_88,Station_89,Station_90,Station_91,Station_92,Station_93,Station_94,Station_95,Station_96,Station_97,Station_98,Station_99,Station_100,Station_101,Station_102,Station_103,Station_104,Station_105,Station_106,Station_107,Station_108,Station_109,Station_110,Station_111,Station_112,Station_113,Station_114,Station_115,Station_116,Station_117,Station_118,Station_119,Station_120,Station_121,Station_122,Station_123,Station_124,Station_125,Station_126,Station_127,Station_128,Station_129,Station_130,Station_131,Station_132,Station_133,Station_134,Station_135,Station_136,Station_137,Station_138,Station_139,Station_140,Station_141,Station_142,Station_143,Station_144,Station_145,Station_146,Station_147,Station_148,Station_149,Station_150,Station_151,Station_152,Station_153,Station_154,Station_155,Station_156,Station_157,Station_158
2002-12-31,1811.788,1356.509,2019.804,1827.26,1309.103,1580.359,1236.9520000000002,1687.3059999999998,1667.2610000000002,1682.23,1869.677,1223.968,1233.2,1483.2199999999998,1278.615,2075.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,2123.169,1842.7870000000005,2469.362,2057.35,1466.5760000000002,1582.135,1591.76,1960.375,1820.658,1337.78,2413.995,1529.264,1386.1,1614.78,1430.0739999999998,2718.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,2346.943,2144.842,2458.9480000000003,2156.703,1734.292,2089.201,1768.086,2435.118,2084.074,1701.798,2524.7250000000004,1708.9,1291.78,1589.1,1449.542,3406.0600000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,2320.789,1821.234,2356.841,2270.9790000000003,1659.8780000000002,1614.834,1451.735,1762.087,2024.351,1492.847,1932.149,1510.83,747.62,0.0,1391.3949999999998,2831.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,2467.8500000000004,1938.496,2833.586,2605.023,1846.067,1959.341,1640.56,2067.87,1993.869,1939.28,2248.398,1625.593,581.03,536.956,1682.986,2895.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,2197.618,1798.1650000000002,2719.53,2224.759,1713.4619999999998,2143.753,2003.531,2549.0750000000003,1995.923,2034.774,2126.214,1688.5770000000002,1322.832,1962.658,1440.162,3161.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2762.778,2598.4,2619.239,3071.847,2331.69,2492.9839999999995,2095.226,2501.635,2660.64,2378.701,2788.912,1958.576,1778.0,2507.742,2179.598,4262.099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,1829.314,1601.978,2275.337,2299.706,1419.3569999999995,1626.8429999999998,1418.082,1994.93,1562.8559999999998,1387.6059999999998,2587.226,1387.078,1425.194,1511.0459999999998,1141.736,2449.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,1756.5777845330597,1513.4771298600172,1106.177273103356,1247.2090263962746,1467.7440319657326,1136.9855244054925,1187.5050242822615,1521.7640331983566,1865.2950348993763,1411.8983293870117,1454.826027393341,1611.5780318975449,1614.4131352139448,1480.745032787323,1341.2560302615166,2658.699977040291,1374.3831299377416,1609.9362425708969,1763.4950391054151,1556.0420352816582,2363.477991708904,2665.5419812984765,1510.6859902413562,2156.4159925434506,2101.5339968513,1873.4929957241984,2152.013044130057,2381.739978313446,1932.7649947198809,2736.169974118471,2227.4189973351317,2062.74999243021,2066.313992679119,1848.1779888346791,2170.537986420095,1129.424024164677,1528.8341313821074,1567.8901684171142,1545.6100335121157,1370.095029771328,1232.2356377304532,1834.2010381817815,1399.2510242462158,1243.0800248123703,1981.9240401387212,1342.7030299901962,1270.008026599884,660.8820131421089,1295.224030315876,1045.5350232720375,1143.3210267424583,1416.9780282378197,970.3660196661948,591.4310110807419,1470.1650316808373,1228.8210267424583,698.3480141758919,1941.9980430603027,941.7180222915486,1319.1180277559906,1242.2950245141983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,1292.0620393157003,2693.7470483779907,1857.3040368556976,1604.9270342588425,1904.5960382819176,2523.175869276405,2295.4010451436043,2392.4010471105576,2840.0040521621704,2254.494043171406,1473.505042552948,2523.142042994499,1961.8980364203453,1659.839033305645,1817.415037930012,2790.538007006049,1901.79603934288,1898.9780378341677,2152.844047605992,2078.938046991825,2803.972055852413,2922.4520104676485,2172.6800436377525,2296.304048299789,2456.908052265644,2061.724048793316,1947.6740409731865,2357.562010316178,1920.5420386195185,2393.29800581187,2041.8140473365784,2457.478049993515,2235.404048502445,1675.8820058833808,2210.479046791792,2070.1590408086777,2566.7950481176376,2863.995050311089,3145.6683506175177,1832.4845213085136,2022.708041060716,2024.744042813778,2054.142041325569,1979.352142035088,2091.979039013386,1949.6330433487888,1555.9000310897827,681.3850202560425,1198.5230244398117,1366.1840258836746,2758.8341571055357,2819.218050897121,1656.033036351204,1602.9130368232727,2331.72204965353,1626.5100345611572,2219.225044488907,2333.7030451893806,2652.618053615093,1242.5360252261162,1422.5270265340805,1560.862169021435,1609.742032110691,1264.389025092125,776.5750172138214,968.1900285482408,2301.190046608448,1412.1970283389091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,929.64002931118,1887.4980345368383,1555.1391623042873,1501.30903083086,1538.8940297365189,1486.3130279779434,1419.0470308065414,1431.7330279946327,1965.0040367245676,1617.3480308651924,911.8600289821624,1171.4250229597092,1649.3550329208374,17.780000150203705,620.7760150432587,1283.9640266299248,2379.9600304961205,1392.3640279769895,1826.839035391808,888.7460212111473,124.46000295877457,1623.5470287459902,2246.378034353256,2157.7300293445587,1429.2580278217793,1531.1120230555534,1090.4220184385777,2046.9860297441485,2064.7660254817456,1413.256022065878,2028.8470240831373,1419.5850214618258,1569.1910221793223,1436.370025843382,1348.775007084012,1319.1540229674429,1283.9550257325172,1664.043029487133,2049.781037736684,2228.35803937912,1405.6080305576324,1553.1100323796272,1717.6430329084396,1781.630032837391,1395.467031002045,1761.7160390019417,540.5120120644569,1131.5840227603912,884.9360224604607,1337.8070291280746,1655.4350327253342,1798.6900384426117,2131.776035964489,724.6620191931725,729.488018155098,1369.0340272784233,662.1780134439468,1392.8790288567543,1728.8480340838432,2157.982043325901,1903.256036102772,1317.3050290346146,0.0,1665.1000307798386,1260.8390276432035,48.25500124692917,691.6420192718506,1143.0000266432762,1232.6630305051804,300.73600697517395,1054.862025976181,1070.8640267848969,455.42201006412506,767.8420190811157,638.8100156188011,1054.3860222697258,627.3800149559975,731.5200177431107,1638.6670295000076,927.4020193219184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,1263.9040349125862,1752.1560316681862,1512.225030481815,1522.3780289292336,193.28300470113757,1711.0860352516174,1460.9830296635628,1856.7990331053732,1829.5210379362104,1746.7960386872292,1381.2520388364792,1619.36803150177,1465.236029624939,1406.3980358839035,1456.436035811901,1405.4620317220688,1952.8420333638787,1467.2610301971436,1800.8490372300148,779.7800160646439,842.7720175981522,1931.9240280985832,2121.900024533272,2479.802026808262,1601.470026433468,1875.7900310754776,1197.6520059029572,1769.618028819561,2029.7140297144647,1685.5440230965614,1464.5860231593251,1550.1620252728462,1758.4420268535614,1672.5900248885157,1349.7560221552849,1145.7940184473991,1442.3900283575058,1706.8670330643654,1366.2660390734673,1928.5580403208733,161.29000425338745,1335.0180277228355,2010.8820423483849,1971.9840390086172,1431.5010297298431,1980.69204634428,1086.3580257296562,1496.3380323648453,1818.1320445537567,1649.090032339096,1825.8470349907875,1893.2890414595604,2160.690042734146,756.1580179929733,1012.444025695324,1497.248032093048,1533.398037791252,1471.9190296530724,1899.9990366101265,2174.933043539524,1706.4890338778496,1586.230038166046,,1745.5630325078964,1630.5550310611725,200.91400575637817,1422.4000346064568,1870.7100450396536,2217.1660541296005,1410.9700353741646,2034.540043473244,1735.8360410928726,1779.7780430316925,1414.7800335884094,1371.600036084652,767.5880244374275,1367.0280351042747,1504.188036084175,1497.3300359249115,861.3140242695808,861.5680224895477,1342.3880387673853,788.4160193800926,202.9460042715073,114.04600244760512,1084.5800302028656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,1509.522034049034,1718.0950332283974,1190.4970264434814,1338.810031414032,79.75600171089172,1231.6460291147232,1376.4080338478088,1146.048027396202,1190.0770226120949,1582.9280331134796,1550.162034869194,1528.8260345458984,1255.3930267691612,1460.3370310664177,1348.2320315241814,1383.030028402805,1283.9700302481651,1823.3200281132013,802.3860203623772,1396.7460282444954,1766.3160451054573,988.060020327568,1572.006024599075,2096.621028868016,2100.5800263881683,1470.4060177206993,1532.6360169649124,1304.545018158271,1651.510024804622,2016.73202385474,1392.1740157604218,1917.600023565814,1269.2380177378654,1307.084018826485,1470.9140213131905,1345.9900164287535,1307.7190182590855,659.8620153665543,1775.7140357494354,1563.3700329065323,1323.3400317430496,1253.7440309524536,756.9200205206871,1241.0440267920494,1466.850033223629,1244.092028439045,1714.246040046215,1074.1660257577896,1462.786033630371,1721.866041123867,1282.408031642437,1378.939032793045,1272.0320306420326,2062.7340416312218,760.9840197563171,1008.3800245523452,1427.6880331039429,1452.6260386109352,1226.566030502319,1487.6430342793465,1669.2880408763883,988.5680228471756,1084.0720270872116,1451.1020349264145,1072.2320206165314,1329.397029876709,1315.466031074524,1235.7100299596786,1647.1900347471235,1474.978030979633,846.0740203857422,1509.0140332579613,1280.4140285849571,1223.264030277729,991.8700274825096,1438.6560353040695,904.240021765232,1148.0800288319588,1302.5120321512222,1016.2540256381036,990.3460272550584,1097.0260275006294,1852.6760423779488,1253.7440311312675,1185.9260306954384,975.8680256605148,1692.6560393571854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,1391.412028849125,1328.6740278601646,1061.4660249352455,1105.4080263376236,1151.8900274038317,835.4060206413269,591.5660156607628,1036.828023672104,553.7200136184692,1327.912034034729,193.29400485754013,1021.0800251364708,1114.8060272932053,1659.8900355696678,1118.3620288968086,1536.4460334181786,1096.5180242061615,1396.4920297265053,1018.032026529312,1129.030028343201,1203.706027328968,1281.9980255924163,1011.9360244870186,1234.694025874138,1164.844029724598,1033.2720274925232,846.7020173147321,1500.6960282996297,1313.252020701766,746.6180151011795,1135.6390222031623,1121.911025263369,1036.541020585224,1482.5550324749202,1026.0950189698488,1421.569025432691,954.9100184943528,927.1680185301228,796.707016358152,886.007017724216,895.4220193214715,1135.3800286054611,1571.7520330548286,1429.5120339393616,1851.6600454449651,1033.0180270075798,973.5820242762566,1473.962031364441,1201.9280282258987,797.0520203709602,1501.9020335674286,897.1280240416527,1133.3480263352394,1317.2440294027328,983.7420253753662,1090.168026983738,1087.882027745247,1178.8140270709991,902.20802628994,794.258020222187,1056.640026330948,749.3000180721283,844.2960229516029,1069.8480264544487,1324.1020352244377,1275.3340266346931,1236.9800308942797,1363.980031967163,1123.1880266070366,1137.9200278520584,1048.2580261230469,855.9800226688385,1452.118031859398,1805.940037548542,989.3300274014472,1592.0720345973969,1428.2420336008072,1331.2140330076218,1388.364031612873,1276.350033044815,1178.814028263092,817.1180217266083,1037.5900257229805,1146.810031056404,891.7940221428871,954.2780255675316,1561.8460338115692,1124.4580268263817,1189.736033141613,860.8060228824615,1315.9740296006205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,1684.5280398130417,1759.712040066719,1522.4760333299637,1166.6220271587372,1211.326029598713,953.7700232863426,1222.5020297765732,1135.88802754879,1482.598035275936,1524.5080336928368,897.1280217170715,1203.9600319862366,1298.9560299515724,630.17401522398,2049.7800401449203,1.52400004863739,1590.2940319776535,1946.656048476696,1417.0660381913185,1954.276044070721,1494.5360363721848,1727.4540420770643,1411.986034333706,1576.3240342736244,1491.2340340018272,1305.0520291924477,1715.5160438418388,1252.220025897026,1541.970034220256,1525.0820319652555,1736.90503584221,1437.8570330981163,1628.0660304911437,1505.2860359046608,1428.3680320382118,1932.6860396265984,1466.6490321345627,1594.3600348234177,1426.3370319902897,1049.402027606964,1396.2110315272585,1263.722024850547,1396.0640261918306,1035.5580266714096,1725.676033616066,1630.6800337433815,1645.4120398759842,1064.5140254497528,1296.6700309515,1699.006042718887,1358.138031899929,1563.878037393093,1863.3440405130384,969.7720261216164,1414.0180295705795,672.5920139551163,1076.198026239872,1543.0500394701958,1426.7180356383324,992.8860237002372,1252.7280314564705,1008.634027659893,1380.9980338811874,1028.9540203809738,1407.1600372195244,1690.370037138462,1718.05604493618,1572.0060326457024,1255.5220306515694,1422.1460341215134,1427.7340350151062,1490.7260344028473,1337.3100343346596,1003.554025232792,2034.5400457978249,1676.4000403285029,1178.8140287399292,1926.590041399002,2077.9740414619446,430.2760102748871,1829.5620434880257,1348.232033073902,1322.5780323147774,1323.3400312662125,1335.7860357165337,645.9220153093338,1107.4400300979614,1060.196025967598,1101.8520255684853,1501.3940333724022,1586.992039322853,1005.8400241136552,1396.7460330724716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,1880.6160430908203,1813.8140451908112,1754.8860458731651,1583.182039618492,1299.2100327014923,1506.728035748005,1588.262038886547,1274.5720328688622,1712.214041173458,1725.42204195261,1277.6200312376022,1936.2420435547829,1707.642039000988,2185.1620522737503,1995.424045741558,1588.7700397372246,1970.5320447683332,1077.7220247983932,2295.398049712181,1719.3260419368744,2194.560053169728,1887.220048248768,1802.8920457363129,1935.988039135933,1178.8140217661858,1844.0400415062904,594.3600128293037,1868.67804479599,250.4440051317215,246.88800483942032,448.81800961494446,2213.610046505928,364.7440071702004,2050.034049153328,210.5660051703453,60.96000117063522,89.40800112485886,1551.43203663826,1814.6240381076927,1915.6680389642715,1957.1870399340987,1888.1800391599536,1565.8130332306027,1536.928034130484,1459.9100350032095,2142.490044295788,1022.0380228757858,1995.77603918314,1188.2940290421247,1044.280027255416,1584.775034494698,1483.6460289508104,1403.0960322022438,1237.996031343937,1995.9320402145383,2644.394063472748,2208.02204823494,1415.034036278725,1235.9640313982964,2387.346052467823,1882.1400390863416,2039.112046599388,2186.1780511140823,1319.0220346450806,1652.7780401706696,1659.3820380568504,1488.18603682518,1912.8740450143812,1893.3160399794576,1996.44004458189,1676.6540402173996,1291.0820320248604,1659.8900377750397,1565.6560396552086,1657.8580402731895,1699.2600401043892,2472.6900566220284,1951.228046357632,1469.8980360031128,2073.656047701836,1707.8960382938385,1760.9820364117622,1925.8280454277992,1352.5500304698944,2476.246051311493,2325.3700545430183,1443.2280338406565,2426.9700523614883,2195.3220495581627,1140.9680289626122,1913.128042817116,1566.4180401563644,1134.3640298843384,1266.190034687519,1606.296039223671,1355.852032482624,1097.0260298252106,1348.2320348620417,1548.892035484314,1750.060042977333,1582.420040845871,1324.8640339970589,1443.7360334992409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,2323.0840498209,1947.418043911457,2007.1080464720728,1492.7580385804176,1652.270036816597,1780.0320428013802,1404.3660336136818,1590.0400395393372,2048.00204539299,1763.014043688774,1461.2620373368263,1899.6660453677175,1681.480040550232,3065.018067061901,2305.8120529055595,1575.3080393075943,626.1100150942802,1640.332041501999,2725.928057193756,2337.816054880619,1845.310045480728,2526.792057037353,1735.328042924404,1955.0380440354347,2162.048049747944,2468.3720568418503,1493.2350140213966,2090.1660514473915,1955.80004543066,1655.8260366916656,1680.4640408158302,2069.846048116684,2513.584054529667,2259.584049999714,2100.0720494389534,2791.968059241772,2147.062048792839,2335.78405469656,1673.0980396270752,1152.0130084026605,1624.7270111078396,1565.2070089057088,1280.4110097438097,1101.1980076089967,1257.0450079664588,1130.3870076984167,1978.187013104558,1249.7270075157285,1526.0120144486427,1248.418007839471,1191.545008085668,1329.7340076752007,1156.6910093799231,1371.5010094689203,1692.1480380296707,1616.7100370526314,1962.6580455303192,1560.0680393576622,1604.7720347046852,2206.4980521798134,1652.778039097786,2427.478057026863,1256.5380302667618,2833.3700624108315,2315.464051663876,1639.824041903019,942.8480222821236,869.9500215053558,898.3980200886726,743.4580188393593,482.0920110940933,764.7940168976784,2450.846057534218,641.3500142097473,2152.396046161652,1750.3140404820442,1944.1160440444944,1531.366036713123,2049.5260499715805,2010.410045325756,1508.252034842968,1973.8340458869932,2004.0600475668907,2753.8680599331856,1465.0720333456993,1740.1540443897247,1632.4580431580544,1375.6640339493752,2229.866050720215,2015.2360519766808,1704.340040922165,1811.7820440530777,1652.524038016796,1990.5980464220047,1994.4080454707143,1835.4040458798409,1749.0440403223038,1817.1160422563555,2642.1080545783043,2343.658049106598,1743.2020441889763,2732.5320569872856,1568.9580338001251,2409.952056825161,2394.966056585312,1574.5460391640663,1954.784048616886,1479.0420359373093,1788.414044559002,1436.3700371980667,1517.1420356035233,1449.8320360183716,2373.8840557336807,1889.5060443878172,1644.3960407972336,1655.064037442207,1808.2260419130323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,1761.4900408387184,1776.2220363616943,1708.6580393314362,1595.628036081791,1604.0100383758545,1299.4640331864357,1325.1180323958397,1509.7760377526283,1675.3840389847755,1834.642040848732,1311.9100319743156,1448.3080345988274,1676.4000406861303,1909.0640439987185,1668.5260385870934,1239.0120275616646,1685.7980396151545,1690.1160401701927,1935.734042823315,2296.6680532693863,1503.680036664009,1633.4740335941317,1124.9660260081291,1533.144038438797,1712.4680361747742,1872.996041715145,1292.4510063882915,1638.8080394864082,1453.134029507637,1325.372028172016,1575.8160383105278,1611.1220371723175,1204.2140246033669,1882.1400421261787,1720.85003811121,1744.2180407047272,1088.1360267996788,1942.846045553684,1625.092034637928,1255.7670056074858,1247.787002429366,1150.832005403936,845.2760039307177,926.6350045464932,955.7050019167364,1081.1330048069358,1342.6530038788917,608.0980023741722,1219.5410043331794,962.4890019446613,814.0460041454062,746.9530028067529,801.896002754569,809.4230024591088,1554.2260347604752,1506.220034301281,1881.632042467594,1541.272037923336,1538.9860386252403,1940.5600437521932,1620.2660425901413,1954.0220410823824,1385.316028356552,2303.780050933361,1970.7860434651373,1347.9780319333076,374.3960093855858,648.208014011383,1780.0320397019386,1833.3720436096191,1541.0180326104164,1931.924044907093,1845.8180438280103,1554.7340358495712,1967.7380438447,1899.666042149067,1599.6920382380486,1356.8680334091189,1358.6460288763046,1134.110028207302,2234.9460503458977,1502.9180347323418,750.5700182914734,735.8380191326141,488.69601225852966,841.5020200610161,518.9220120310783,1603.2480373382568,410.7180087566376,453.64401108026505,340.614009141922,539.2420130968094,2114.8040506243706,1475.2320372462273,1487.932034492493,71.12000131607056,1506.2200358510015,31.496000587940216,2363.7240483760834,1399.5400302410126,1401.318031191826,1386.33203291893,1613.9160344600675,1522.2220396995544,1656.0800389051435,2108.454050302505,1674.368037045002,1453.134036898613,2047.748044192791,1709.4200370907784,1401.826034605503,1412.7480340600014,1699.0060421228409,1822.4500401616096,1676.9080376029017,1564.3860375881195,1647.4440364837646,1400.3020313382149,2017.268049180508,1994.9160467386248,1645.4120421409607,1447.5460315942764,1267.206029236317,1406.3980304002762,1537.716037094593,1150.8740310668943,1103.6300268769264,1990.598040044308,1468.628037393093,1796.2880437374115,1291.5900299549105,1364.2340307235718,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,1667.256038069725,1709.420037806034,1524.2540372014046,1633.7280369997025,1560.3220358490944,1683.2580392360687,1206.7540308237076,1592.8340355157852,1753.108035445213,1549.1460366249084,863.8540227413177,1649.9840389490128,1746.5040403604507,1523.492037832737,2194.0520489811897,1671.320039331913,1600.4540355801582,1713.484038412571,2060.702045977116,1849.3740373849869,1190.2440304160118,1732.5340398550034,1598.16803753376,1642.6180357933044,1715.5160418748856,2162.302046954632,551.869002327323,2033.2700509428976,1500.1240327358246,1572.768038034439,1469.644034564495,1734.8200385570526,2609.850058913231,2110.740047514438,1778.2540411353111,2385.314052641392,2130.8060435652733,2289.302052855492,1480.3120356202126,980.7370037324728,549.6950018852949,914.1510044075548,769.3050026912242,694.0840033721179,860.1790026947856,966.4260048028082,1107.5460044816136,600.4690026137978,663.2000012099743,715.5850032772869,686.2480022255331,619.0480013974011,930.4560023769736,524.0080019365996,1461.008033156395,1543.5580362081528,2124.9640484452248,1570.2280359864235,1546.860038459301,2208.276043713093,1131.3160240650177,1946.6560438871384,1238.504031777382,2622.296056330204,1952.4980430603027,1021.5880261063576,,1305.0520310997963,1894.586042702198,1820.1640430688856,1407.160033583641,1742.1860429644585,383.28600829839706,1561.8460429906845,1601.2160388231275,1896.3640438318253,1454.6580352783203,1393.6980347633362,1062.228026151657,1201.4200284481049,2501.392058193684,1569.2120339274406,1265.9360287189484,1223.7720299363136,1176.7820293307304,1941.8300473690035,1435.6080337762833,1875.2820410728452,1273.3020310401917,1479.0420346856115,1202.9440284371376,1862.836041867733,1812.0360424518583,1358.646033346653,1603.2480373978617,1812.7980392575264,1467.3580337762833,1891.792042672634,1623.0600346922874,1526.032034933567,1931.6700412034988,1874.012040734291,1789.4300409555435,1442.9740349650383,1403.3500314354897,1379.982031941414,1187.704027056694,1373.8860319256785,1243.8380287885666,1617.726037621498,1344.168030142784,915.4160207509996,561.0860113501549,1537.4620379805565,1640.0780379772186,1776.47604316473,65.27800172567368,230.63200557231903,2048.764049232006,1439.1640315055847,1604.5180366039276,1620.0120412707329,1667.0020345449448,1417.3200301527977,1474.470032453537,1668.5260418057442,1809.496038556099,1203.960027694702,1555.496037185192,2030.4760435819624,1744.9800357818604,1798.3200407624245,1945.3860431313517,1220.9780299067495,1410.970035791397,1413.002036333084,1332.738033413887,1570.4820415377617,1200.9120290279388,1546.09803712368,1826.2600417733192,1694.4340369701383,1591.8180399537086,1422.400034844875,1527.5560370087624,,,,,,,,,,,,,
2021-12-31,2454.656054317951,1895.09404361248,1881.6320437788963,1864.868042588234,1861.0580424666405,2249.678051710129,1761.9980407953262,1702.3080427646637,2626.6140602231026,1853.438046991825,874.5220220088959,2246.376052558422,1943.3540470600128,938.0220195055008,2181.098045051098,1782.8260424137115,2097.024047911167,2102.8660521507263,2775.204064667225,2455.672058343888,1971.5480486750605,1999.2340480089188,2004.3140498399732,2061.2100499868397,2529.840060353279,2695.9560611844063,241.48000094294548,2608.326063990593,1732.2800431251526,2055.8760489225388,1545.336035311222,2467.610059738159,2532.888051509857,2693.16205984354,2302.5100550055504,1995.9320485591888,2387.8540549874306,2514.8540605306625,1979.6760504841805,980.3660041242838,207.96400030702355,1022.7740037254988,814.1780032552779,754.6100039705634,704.3010035376064,998.4140037447214,1415.8820063695312,664.9980025602272,280.8230018373579,830.485001578927,754.7820031754673,908.1000041030348,984.6930026933552,677.2190030291677,1960.3720482587812,1145.0320292115211,2850.8960675001144,1810.2580431103704,1774.44403976202,2620.0100591778755,2171.9540536403656,2373.630057811737,1900.9360466003416,2608.8340616822243,2501.138061463833,1912.1120485663412,,1562.608039021492,2361.1840522885323,2360.676058769226,2209.2920522093773,2549.6520577669144,2789.42806482315,2358.1360554099083,2115.820048868656,2338.070052862168,1911.0960448980327,2296.922052800656,1723.390042603016,1988.312048137188,2111.248049080372,1806.19404309988,1629.4100397229197,1983.2320484519005,1350.772034049034,2029.7140492796896,2109.978047788143,2082.292048156261,1540.510039687157,1849.37404191494,1994.6620492339132,2525.0140582323074,2337.816051721573,1635.5060418248177,2511.29805880785,2205.7360532283783,1930.146045744419,2072.6400498747826,1912.1120446324348,1808.7340430617328,2322.576052367687,2516.8860588669777,2360.676053106785,2269.9980545043945,1919.47804492712,1754.3780393004415,1652.778041779995,1575.8160351514816,1884.6800429821012,2088.64204621315,2397.5060557127,1564.640038907528,2691.130057692528,2368.0420548319817,2032.508052289486,2265.934054255485,2955.5440647006035,921.7660252451896,2294.3820504546165,2469.642063319683,1872.234044611454,2207.768051803112,2357.120055198669,2427.478055715561,2517.6480616927147,2026.158047735691,1122.9340270757675,1569.7200393676758,1572.260034620762,895.6040210723877,1993.1380459666248,525.5260137319565,567.6900094747543,2013.2040520906448,2688.082057893276,2221.992051899433,1716.2780416607857,2058.1620485782623,2949.956068277359,2940.812063276768,2127.7580525279045,1632.9660410284996,1556.7660365700722,1879.8540459275248,1842.770044922829,1706.118041574955,1694.43404006958,1641.0940415859222,2297.430056512356,2041.1440482139587,2003.044049680233,1582.1660425662994,1795.5260434746742,,,,,
