Fecha,P
2022-05-31,490.9820081591606
2022-06-30,536.4480122327805
2022-07-31,236.47400653362274
2022-08-31,324.61200708150864
2022-09-30,394.97000735998154
2022-10-31,199.64400225877762
2022-11-30,243.5860047340393
2022-12-31,64.00800132751465
2023-01-31,157.2260035276413
2023-02-28,102.36200338602066
2023-03-31,188.46800488233566
2023-04-30,153.67000490427017
2023-05-31,212.85200375318527
2023-06-30,117.0940026640892
2023-07-31,110.4900027513504
2023-08-31,72.39000236988068
2023-09-30,57.9120015501976
2023-10-31,167.89400506019592
2023-11-30,153.16200363636017
2023-12-31,90.67800182104111
2024-01-31,70.61200022697449
2024-02-29,55.6260005235672
2024-03-31,19.304000437259674
2024-04-30,151.1300031542778
2024-05-31,390.1440088748932
2024-06-30,264.41400569677353
2024-07-31,51.56200188398361
2024-08-31,1.0160000324249268
