Fecha,P
2018-06-30,34.7980010509491
2018-07-31,75.69200128316879
2018-08-31,78.48600202798843
2018-09-30,252.4760062098503
2018-10-31,271.0180063843727
2018-11-30,220.47200500965118
2018-12-31,9.906000316143036
2019-01-31,45.21200132369995
2019-02-28,85.59800231456757
2019-03-31,137.41400337219238
2019-04-30,106.17200237512589
2019-05-31,
2019-06-30,
2019-07-31,
2019-08-31,
2019-09-30,
2019-10-31,
2019-11-30,
2019-12-31,
2020-01-31,
2020-02-29,
2020-03-31,
2020-04-30,
2020-05-31,
2020-06-30,
2020-07-31,
2020-08-31,
2020-09-30,
2020-10-31,
2020-11-30,
2020-12-31,
2021-01-31,
2021-02-28,
2021-03-31,
2021-04-30,
2021-05-31,
2021-06-30,
2021-07-31,
2021-08-31,
2021-09-30,
2021-10-31,
2021-11-30,
2021-12-31,
2022-01-31,
2022-02-28,
2022-03-31,132.84200233221054
2022-04-30,243.332006752491
2022-05-31,407.9240052700043
2022-06-30,519.938009083271
2022-07-31,260.60400688648224
2022-08-31,303.2760080099106
2022-09-30,350.52000814676285
2022-10-31,325.88200694322586
2022-11-30,242.82400518655777
2022-12-31,51.81600147485733
2023-01-31,233.42600429058075
2023-02-28,9.906000256538391
2023-03-31,258.0640060901642
2023-04-30,113.03000277280807
2023-05-31,189.99200409650803
2023-06-30,109.98200243711472
2023-07-31,121.15800279378891
2023-08-31,88.3920025229454
2023-09-30,65.53200221061707
2023-10-31,176.53000444173813
2023-11-30,105.91800206899643
2023-12-31,67.81800127029419
2024-01-31,7.620000183582306
2024-02-29,79.50200062990189
2024-03-31,42.41800135374069
2024-04-30,144.78000336885452
2024-05-31,309.6260083913803
2024-06-30,283.4640067219734
2024-07-31,53.08600163459778
2024-08-31,0.0
