Fecha,P
2010-01-31,0.0
2010-02-28,14.478000283241272
2010-03-31,47.49800115823746
2010-04-30,71.8820012807846
2010-05-31,217.93200463056564
2010-06-30,173.73600459098816
2010-07-31,97.77200227975845
2010-08-31,278.3250055909157
2010-09-30,360.35600757598877
2010-10-31,10.918000102043152
2010-11-30,132.0550028681755
2010-12-31,140.65800315141678
2011-01-31,27.426000595092773
2011-02-28,120.87900227308273
2011-03-31,354.74500608444214
2011-04-30,510.18700993061066
2011-05-31,221.93500381708145
2011-06-30,299.6420056819916
2011-07-31,288.85529593669344
2011-08-31,221.45400536060333
2011-09-30,214.57900404930115
2011-10-31,319.46000641584396
2011-11-30,325.0230059027672
2011-12-31,241.48300457000732
2012-01-31,72.63100177049637
2012-02-29,36.064000844955444
2012-03-31,212.81000345945358
2012-04-30,351.1960051059723
2012-05-31,301.93400597572327
2012-06-30,191.47000366449356
2012-07-31,97.52000230550766
2012-08-31,225.50700449943542
2012-09-30,96.50200200080872
2012-10-31,374.5730059146881
2012-11-30,214.0650034546852
2012-12-31,54.08600038290024
2013-01-31,36.56700050830841
2013-02-28,74.14800137281418
2013-03-31,127.71900182962418
2013-04-30,150.58200240135193
2013-05-31,354.5030071735382
2013-06-30,186.90900415182114
2013-07-31,78.21300131082535
2013-08-31,289.75700587034225
2013-09-30,217.15600562095642
2013-10-31,161.79800379276276
2013-11-30,59.69000166654587
2013-12-31,191.51600462198257
2014-01-31,40.13200086355209
2014-02-28,111.25200164318085
2014-03-31,64.00800150632858
2014-04-30,60.70600152015686
2014-05-31,117.09400302171707
2014-06-30,208.02600425481796
2014-07-31,62.2300009727478
2014-08-31,193.29400539398193
2014-09-30,146.0500038266182
2014-10-31,169.9260042309761
2014-11-30,94.48800283670425
2014-12-31,56.134001672267914
2015-01-31,65.78600162267685
2015-02-28,94.23400163650513
2015-03-31,84.83600115776062
2015-04-30,255.0160073041916
2015-05-31,262.38200652599335
2015-06-30,62.992002069950104
2015-07-31,191.7700046300888
2015-08-31,171.9580048918724
2015-09-30,137.9220026731491
2015-10-31,244.09400588274002
2015-11-30,236.22000575065613
2015-12-31,44.450001299381256
2016-01-31,1.0160000324249268
2016-02-29,50.54600101709366
2016-03-31,55.880000710487366
2016-04-30,131.572003364563
2016-05-31,166.87800377607346
2016-06-30,132.84200358390808
2016-07-31,143.0020034313202
2016-08-31,147.0660036802292
2016-09-30,193.04000598192215
2016-10-31,234.44200599193573
2016-11-30,172.21200400590897
2016-12-31,216.9160043001175
2017-01-31,68.58000177145004
2017-02-28,17.272000312805176
2017-03-31,263.398006439209
2017-04-30,147.32000255584717
2017-05-31,332.9940074086189
2017-06-30,339.5980079174042
2017-07-31,63.5000017285347
2017-08-31,215.39200448989868
2017-09-30,281.43200546503067
2017-10-31,322.83400666713715
2017-11-30,94.2340025305748
2017-12-31,61.46800094842911
2018-01-31,163.8300040960312
2018-02-28,80.26400166749954
2018-03-31,104.64800214767456
2018-04-30,172.72000324726105
2018-05-31,462.5340095758438
2018-06-30,218.18600577116013
2018-07-31,180.08600395917892
2018-08-31,210.05800396203995
2018-09-30,175.26000452041626
2018-10-31,286.0040065050125
2018-11-30,225.80600541830063
2018-12-31,36.06800079345703
2019-01-31,29.718000769615173
2019-02-28,126.23800200223923
2019-03-31,139.70000278949738
2019-04-30,296.1640051007271
2019-05-31,386.84200805425644
2019-06-30,94.99600231647491
2019-07-31,158.75000476837158
2019-08-31,21.844000577926636
2019-09-30,250.6980056166649
2019-10-31,246.38000565767288
2019-11-30,138.68400353193283
2019-12-31,80.77200227975845
2020-01-31,4.064000129699707
2020-02-29,37.84600073099136
2020-03-31,111.2520022392273
2020-04-30,189.23000353574753
2020-05-31,143.76400238275528
2020-06-30,285.7500048279762
2020-07-31,320.8020080924034
2020-08-31,243.07800596952438
2020-09-30,176.53000456094742
2020-10-31,163.06800264120102
2020-11-30,276.0980079174042
2020-12-31,1.0160000324249268
2021-01-31,92.45600199699402
2021-02-28,102.36200261116028
2021-03-31,314.45200622081757
2021-04-30,159.2580046057701
2021-05-31,300.9900087714195
2021-06-30,310.13400679826736
2021-07-31,232.66400599479675
2021-08-31,308.61000794172287
2021-09-30,282.7020070552826
2021-10-31,210.3120048046112
2021-11-30,139.7000036239624
2021-12-31,47.49800103902817
2022-01-31,57.91200143098831
2022-02-28,120.1420026421547
2022-03-31,182.62600368261337
2022-04-30,306.0700079202652
2022-05-31,222.250006377697
2022-06-30,358.6480082273483
2022-07-31,256.0320061445236
2022-08-31,283.71800661087036
2022-09-30,317.75400829315186
2022-10-31,146.55800420045853
2022-11-30,211.83600515127182
2022-12-31,55.37200152873993
2023-01-31,114.04600232839584
2023-02-28,103.37800198793411
2023-03-31,131.06400299072266
2023-04-30,185.92800396680832
2023-05-31,168.65600472688675
2023-06-30,124.46000289916992
2023-07-31,103.37800192832947
2023-08-31,125.22200310230255
2023-09-30,129.7940024137497
2023-10-31,174.4980057477951
2023-11-30,167.64000445604324
2023-12-31,71.62800145149231
2024-01-31,2.540000081062317
2024-02-29,73.66000175476074
2024-03-31,35.05200058221817
2024-04-30,203.96200639009476
2024-05-31,251.20600628852844
2024-06-30,295.6560074687004
2024-07-31,88.64600223302841
2024-08-31,0.0
