Fecha,P
2020-03-31,0.7620000243186951
2020-04-30,74.67600172758102
2020-05-31,65.02400153875351
2020-06-30,99.06000244617462
2020-07-31,256.0320074558258
2020-08-31,160.78200381994247
2020-09-30,224.02800554037094
2020-10-31,144.01800334453583
2020-11-30,263.6520037651062
2020-12-31,115.31600177288055
2021-01-31,74.4220021367073
2021-02-28,48.00600129365921
2021-03-31,266.70000553131104
2021-04-30,148.3360031247139
2021-05-31,231.9020060300827
2021-06-30,258.3180052638054
2021-07-31,130.81000405550003
2021-08-31,207.77200496196747
2021-09-30,154.94000387191772
2021-10-31,160.27400362491608
2021-11-30,181.35600358247757
2021-12-31,56.6420014500618
2022-01-31,73.6600016951561
2022-02-28,110.74400264024734
2022-03-31,251.71400451660156
2022-04-30,225.80600541830063
2022-05-31,240.538006067276
2022-06-30,380.74600756168365
2022-07-31,161.29000401496887
2022-08-31,245.3640051484108
2022-09-30,207.518004655838
2022-10-31,174.49800431728363
2022-11-30,186.6900042295456
2022-12-31,22.098000645637512
2023-01-31,204.47000360488892
2023-02-28,37.338000535964966
2023-03-31,198.12000477313995
2023-04-30,184.1500044465065
2023-05-31,249.93600571155548
2023-06-30,104.14000207185745
2023-07-31,96.01200240850449
2023-08-31,107.18800294399261
2023-09-30,125.7300027012825
2023-10-31,244.348002910614
2023-11-30,130.0480031967163
2023-12-31,67.05600100755692
2024-01-31,0.0
2024-02-29,65.27800077199936
2024-03-31,8.89000016450882
2024-04-30,190.75400525331497
2024-05-31,431.8000093102455
2024-06-30,446.7860110402107
2024-07-31,86.86800193786621
2024-08-31,0.0
